Brown bread, toasted	49.3
Blackeye beans, dried, raw	49.5
Corn snacks	49.6
White rolls, crusty	49.9
Pitta bread, white	50.4
Dried skimmed milk	50.4
Pasta, plain, fresh, raw	50.7
Corn and starch snacks	50.9
White bread, French stick	51.2
White bread, toasted	51.3
Lentils, red, split, dried, raw	51.4
Chicken noodle soup, dried	51.4
Mixed cereal and potato flour snacks	51.6
Scones, fruit, retail	52.2
Pizza base, raw	52.4
Figs, dried	52.8
Condensed milk, whole, sweetened	52.9
Currant bread, toasted	53
Prawn crackers, takeaway	53
Snickers	53.1
Potato rings	53.2
Fruit pie, individual	53.3
Coffee and chicory essence	53.5
Chocolate fudge cake	53.6
Minestrone soup, dried	53.6
Chocolate biscuits, cream filled, full coated	53.8
Madeira cake	53.8
Build-up powder, soup	53.8
Teacakes, toasted	54.4
Bagels, plain	54.6
Tortilla chips	54.7
Swiss roll, chocolate, individual	54.9
Wafers, filled, chocolate, full coated	55
Christmas pudding, retail	55.1
Fruit cake, plain, retail	55.6
Bounty bar	55.8
Ginger, ground	56.3
Instant dessert powder	56.4
Twiglets	56.4
Condensed milk, skimmed, sweetened	57.1
Dates, dried, weighed with stones	57.1
Oatcakes, retail	57.4
Mixed peel	57.4
Short sweet biscuits	57.6
Chocolate nut spread	57.6
Chocolate chip cookies	57.8
Potato crisps, low fat	57.8
Wheat flour, wholemeal	58.2
Shortbread	58.2
Ready Brek	59.5
Kit Kat	59.5
Instant soup powder, dried	59.8
Lemon curd	59.9
Oatmeal, quick cook, raw	60
Jam tarts, retail	60.1
Chocolate, fancy and filled	60.3
Spaghetti, wholemeal, raw	60.4
Chocolate, plain	60.4
Complan powder, savoury	60.4
Reduced fat cake	60.5
Malt bread, fruited	60.6
Sponge cake, jam filled	61
Cereal chewy bar	61.1
Stuffing mix, dried	61.4
Liquorice shapes	61.5
Tomato soup, dried	61.5
Digestive biscuits, chocolate	61.6
Wafer biscuits, filled	62
Puffed Wheat	62.2
Wheat flour, brown	62.4
Muesli, with no added sugar	62.4
Digestive biscuits, plain	63
Chocolate biscuits, full coated	63.5
Crunch biscuits, cream filled	63.6
Crispbread, rye	64.3
Twix	64.5
Marzipan, retail	64.6
Sandwich biscuits, jam filled	64.9
Oat Bran Flakes, with raisins	65
Cherries, glace	65
Shredded Wheat	65.2
Oat based biscuits	65.2
Fancy iced cakes, individual	65.2
Noodles, egg, raw	65.3
Treacle, black	65.6
Bran Flakes	66
Sultana Bran	66
Clusters	67.3
Sandwich biscuits, cream filled	67.4
Spaghetti, white, raw	67.5
Jam, fruit with edible seeds	67.7
Nutri-Grain	67.8
Currants	67.8
Muesli, swiss style	68
Dried mixed fruit	68
Jam, stone fruit	68
Wheat flour, white, breadmaking	68.6
Wheat flour, white, self-raising	68.8
Weetabix	68.9
Semi-sweet biscuits	68.9
Water biscuits	69
Macaroni, raw	69
Fruit 'n Fibre	69
Raisins	69.3
Sultanas	69.4
Smartie-type sweets	70.3
Savoury rice, raw	70.6
Wheat flour, white, plain	70.7
Milky Way	71.6
Shreddies	71.7
Ice cream wafers	71.7
Liquorice allsorts	73
Jaffa cakes	73.2
Gingernut biscuits	73.6
Mars bar	73.6
Brown rice, raw	74
Honeycomb	74.4
Special K	75
Horlicks powder	75
Cheerios	75.9
Fruit gums/jellies	75.9
Honey	76.4
Syrup, golden	77.4
Ovaltine powder	78.3
Multi-Grain Start	79
Fruit pastilles	80.5
Rice cakes	81.1
Corn Flakes	82
Crunchy Nut Corn Flakes	82
Cornflour	83.6
Coco Pops	85
Rice Krispies	85
Sugar Puffs	86.5
Frosties	88
Ricicles	89
Peppermints	97.9
Sugar, Demerara	99.5
